topic_title_sim	nb_fakewords	ponctuation	partage	label	id	sim_tfidf	sim_texte_tittre	label1	proba1	label2	proba2	label3	proba3	source
0.39533164959	0	False	0	trusted	5153	9	0.3870288709851681	trusted	0.801087	fakeNews	0.18376	satire	0.015183	en
0.618107755833	2	False	0	trusted	2464	52	0.40345834454440765	trusted	0.745752	fakeNews	0.244634	satire	0.0096446	en
0.726554849885	1	False	0	trusted	555	44	0.403961925061278	trusted	0.946459	fakeNews	0.0500632	satire	0.00350827	en
0.840534013765	0	False	0	trusted	1798	2	0.38612624097768394	trusted	0.873569	fakeNews	0.116454	satire	0.0100071	en
0.784607266813	1	False	0	trusted	1662	49	0.35824295120212096	trusted	0.777635	fakeNews	0.210506	satire	0.0118885	en
0.540800512259	4	False	0	trusted	628	122	0.32566175370783196	trusted	0.356946	fakeNews	0.624099	satire	0.018985	en
0.403078040781	0	False	0	trusted	2478	1	0.3396617452097887	trusted	0.964566	fakeNews	0.0315786	satire	0.0038854	en
0.356985976448	1	False	0	trusted	1953	4	0.2586467487934392	trusted	0.767116	fakeNews	0.222472	satire	0.0104418	en
0.854257031408	2	False	0	trusted	255	42	0.3950830597660909	trusted	0.737489	fakeNews	0.247292	satire	0.0152494	en
0.585422262735	2	False	0	trusted	1369	22	0.3485838361003605	trusted	0.796532	fakeNews	0.193607	satire	0.00989053	en
0.766124585158	1	False	0	trusted	5092	2	0.3723398580444777	trusted	0.90208	fakeNews	0.08833	satire	0.00962035	en
0.704378057086	4	False	0	satire	1826	3	0.3394596615245222	trusted	0.423649	fakeNews	0.528767	satire	0.0476144	en
0.742927090962	1	False	0	trusted	2254	3	0.38336248370096493	trusted	0.824152	fakeNews	0.16711	satire	0.00876851	en
0.127267336891	26	False	0	fakeNews	2174	26	0.31769563676069745	trusted	0.0400552	fakeNews	0.949234	satire	0.0107408	en
0.151389838614	27	False	0	fakeNews	493	15	nan	trusted	0.320556	fakeNews	0.666622	satire	0.0128514	en
0.709465212836	1	False	0	fakeNews	1377	3	0.27482711983393365	trusted	0.721737	fakeNews	0.263776	satire	0.0145173	en
0.706841786145	0	False	0	trusted	1080	1	0.35448933372688857	trusted	0.736284	fakeNews	0.253255	satire	0.0104909	en
0.727368788614	1	False	0	trusted	371	3	0.38099035729962494	trusted	0.797733	fakeNews	0.191932	satire	0.0103655	en
0.616218809392	1	False	0	trusted	5107	3	0.35452459537618836	trusted	0.877499	fakeNews	0.115612	satire	0.00691943	en
0.3159765872	28	False	0	fakeNews	819	5	0.2889016710713813	trusted	0.328808	fakeNews	0.652462	satire	0.01876	en
0.360704705737	1	False	0	trusted	5214	6	0.2401984901309821	trusted	0.367468	fakeNews	0.620062	satire	0.0124998	en
0.428251368205	1	False	0	fakeNews	2252	3	0.2601185797302466	trusted	0.373876	fakeNews	0.603466	satire	0.0226885	en
0.626952490245	0	False	0	trusted	1511	62	0.34651087641511563	trusted	0.918415	fakeNews	0.0742426	satire	0.00737237	en
0.330188668306	20	False	0	fakeNews	1342	18	0.23640013971065924	trusted	0.49433	fakeNews	0.481889	satire	0.023811	en
0.662780051075	0	False	0	trusted	1050	5	0.43420358803916553	trusted	0.85905	fakeNews	0.115686	satire	0.0252935	en
0.74081919089	9	False	0	trusted	1140	69	0.3646928579053107	trusted	0.264211	fakeNews	0.71773	satire	0.018089	en
0.469441195347	16	False	0	fakeNews	4034	15	0.3557190404317545	trusted	0.366435	fakeNews	0.623823	satire	0.00977202	en
0.721580802365	0	False	0	trusted	4037	0	0.3799172997610739	trusted	0.858688	fakeNews	0.132017	satire	0.00932494	en
0.6171913696	3	False	0	trusted	4270	22	0.39826583828222245	trusted	0.8172	fakeNews	0.168748	satire	0.0140815	en
0.623667854711	0	False	0	trusted	5309	57	0.40224017032644493	trusted	0.942504	fakeNews	0.0535946	satire	0.00393127	en
0.700631646113	1	False	0	trusted	4299	9	0.37748873075525013	trusted	0.934901	fakeNews	0.0593838	satire	0.00574566	en
0.528605191791	2	False	0	fakeNews	3151	7	0.320450456705326	trusted	0.512829	fakeNews	0.470898	satire	0.0163033	en
0.823189725354	2	False	0	trusted	4128	0	0.3681400628767839	trusted	0.824149	fakeNews	0.15645	satire	0.0194309	en
0.339112057652	11	False	0	fakeNews	3857	60	0.24732386557442396	trusted	0.219942	fakeNews	0.758468	satire	0.0216202	en
0.559492355274	18	False	0	fakeNews	2217	7	0.30593609212384054	trusted	0.115998	fakeNews	0.875898	satire	0.00813473	en
0.696921891343	0	False	0	trusted	923	2	0.37245535438936117	trusted	0.971267	fakeNews	0.0257426	satire	0.00302087	en
0.625463460955	0	False	0	trusted	6037	1	0.28964634606006057	trusted	0.902053	fakeNews	0.0916787	satire	0.00629854	en
0.699361570141	3	False	0	trusted	2717	0	0.40242961355550944	trusted	0.703762	fakeNews	0.287215	satire	0.00905319	en
0.758828135292	0	False	0	trusted	1868	94	0.3479677192855075	trusted	0.755218	fakeNews	0.237213	satire	0.00759916	en
0.70357592953	0	False	0	trusted	738	2	0.41163926052431377	trusted	0.91996	fakeNews	0.0731053	satire	0.00696463	en
0.723700067876	0	False	0	satire	1895	183	0.39838167383701084	trusted	0.270059	fakeNews	0.695173	satire	0.0347979	en
0.529616145565	4	False	0	fakeNews	202	0	0.22588442742586343	trusted	0.159111	fakeNews	0.81935	satire	0.0215687	en
0.363903841647	3	True	0	fakeNews	2978	1	0.2528290666614028	trusted	0.0860509	fakeNews	0.896318	satire	0.017661	en
0.316051120443	4	False	0	fakeNews	5292	2	0.2876943592005512	trusted	0.124055	fakeNews	0.86046	satire	0.015515	en
0.406726641782	4	False	0	trusted	761	33	0.15981313694511282	trusted	0.928123	fakeNews	0.0662313	satire	0.00567558	en
0.587804654463	0	False	0	trusted	4227	22	0.2961085440378683	trusted	0.957915	fakeNews	0.0392762	satire	0.00283916	en
0.756586532039	0	False	0	trusted	271	0	0.3347192597583833	trusted	0.935556	fakeNews	0.0601803	satire	0.00429324	en
0.555935913723	1	False	0	trusted	5320	40	0.35873819407313623	trusted	0.851403	fakeNews	0.135359	satire	0.0132679	en
0.441484245767	6	False	0	fakeNews	5311	2	0.33536056629540234	trusted	0.137232	fakeNews	0.841247	satire	0.0215506	en
0.153829497097	1	False	0	trusted	1573	3	0.2050395767444083	trusted	0.707236	fakeNews	0.281143	satire	0.0116508	en
0.0401076762065	8	False	0	fakeNews	322	0	0.23201528202531618	trusted	0.121928	fakeNews	0.862331	satire	0.0157706	en
0.802674244867	0	False	0	trusted	2239	1	0.406338990614197	trusted	0.703982	fakeNews	0.267608	satire	0.028441	en
0.176221765208	15	False	0	fakeNews	1291	41	0.20655251498652066	trusted	0.0999895	fakeNews	0.885715	satire	0.0143253	en
0.817968894713	2	False	0	trusted	1675	1	0.34714522766283973	trusted	0.950619	fakeNews	0.0462151	satire	0.00319638	en
0.867091496623	1	False	0	trusted	1836	1	0.3705316136381582	trusted	0.80073	fakeNews	0.186395	satire	0.0129056	en
0.57118004826	0	False	0	trusted	1559	15	0.36103677219513486	trusted	0.915228	fakeNews	0.0774691	satire	0.00733236	en
0.648349214232	1	False	0	trusted	3938	34	0.37447627369961284	trusted	0.899462	fakeNews	0.0863273	satire	0.014241	en
0.516587135812	72	False	0	fakeNews	1425	14	0.38129182857881455	trusted	0.497019	fakeNews	0.488544	satire	0.0144669	en
0.801069782064	4	False	0	satire	988	0	0.42748529981141586	trusted	0.49621	fakeNews	0.463152	satire	0.0406682	en
0.409269138631	1	False	0	trusted	3672	42	0.3147692881570203	trusted	0.954231	fakeNews	0.0414079	satire	0.00439109	en
0.695578148582	0	False	0	trusted	994	30	0.3687046871004545	trusted	0.892723	fakeNews	0.101009	satire	0.00629848	en
0.699463948144	1	False	0	trusted	1099	137	0.4183358218859471	trusted	0.928818	fakeNews	0.0664214	satire	0.00479086	en
0.496279366302	1	False	0	trusted	4686	3	0.28067598544427236	trusted	0.689824	fakeNews	0.29442	satire	0.015787	en
0.426478595484	0	False	0	trusted	2463	52	0.33734909381991507	trusted	0.891795	fakeNews	0.101232	satire	0.00700326	en
0.642551677439	6	False	0	trusted	4308	52	0.3448542763582085	trusted	0.833144	fakeNews	0.153992	satire	0.0128941	en
0.679266366288	2	False	0	trusted	1186	3	0.3867753119365817	trusted	0.71293	fakeNews	0.2711	satire	0.0159993	en
0.288382174673	0	False	0	trusted	3370	13	nan	trusted	0.689956	fakeNews	0.29355	satire	0.0165249	en
0.605113658332	8	False	0	trusted	1541	0	0.3288205583916737	trusted	0.443645	fakeNews	0.540591	satire	0.0157946	en
0.656428219358	4	False	0	trusted	27	18	0.38516778797535695	trusted	0.915287	fakeNews	0.0756458	satire	0.00909756	en
0.339379694773	8	False	0	fakeNews	477	6	0.25996112486144934	trusted	0.854608	fakeNews	0.137472	satire	0.0079498	en
0.624206350327	4	False	0	trusted	550	2	0.34420412649061455	trusted	0.717298	fakeNews	0.262927	satire	0.0198053	en
0.66728948105	1	False	0	trusted	1134	2	0.37278284198523115	trusted	0.941465	fakeNews	0.053624	satire	0.00494128	en
0.549258366809	0	False	0	trusted	2671	7	0.30171541711415545	trusted	0.975143	fakeNews	0.023021	satire	0.00186582	en
0.705228950726	1	False	0	trusted	1283	2	0.38729509528136435	trusted	0.6434	fakeNews	0.339553	satire	0.0170765	en
0.742316856715	0	False	0	trusted	1197	6	0.34609013108075043	trusted	0.697517	fakeNews	0.281971	satire	0.020542	en
0.876387746941	0	False	0	trusted	3300	0	0.37113832257355706	trusted	0.886994	fakeNews	0.105311	satire	0.00772465	en
0.423545100526	1	False	0	fakeNews	4855	16	0.24743185856216354	trusted	0.592315	fakeNews	0.391797	satire	0.0159181	en
0.201536777756	1	False	0	trusted	2154	12	0.3409856232229633	trusted	0.928012	fakeNews	0.0674976	satire	0.0045205	en
0.565957983625	1	False	0	fakeNews	3595	4	0.3073515487933878	trusted	0.441998	fakeNews	0.548142	satire	0.00989012	en
0.400371761418	2	False	0	fakeNews	4287	55	0.23479645840390007	trusted	0.0904759	fakeNews	0.886067	satire	0.0234872	en
0.558686930808	0	False	0	trusted	4677	5	0.35985623680007706	trusted	0.948028	fakeNews	0.0471764	satire	0.00482523	en
0.393728954563	21	False	0	fakeNews	4640	1	0.23587541549916902	trusted	0.299626	fakeNews	0.683193	satire	0.0172104	en
0.482612765381	28	False	0	fakeNews	1279	3	0.3958149666888217	trusted	0.0896971	fakeNews	0.89792	satire	0.0124131	en
0.673277929232	0	False	0	trusted	391	59	0.35923203886044425	trusted	0.80834	fakeNews	0.167139	satire	0.0245508	en
0.787466627221	0	False	0	trusted	3819	74	0.405760025190085	trusted	0.954125	fakeNews	0.0400864	satire	0.00581835	en
0.395379357503	3	False	0	fakeNews	3701	2	0.2121405144327856	trusted	0.0818324	fakeNews	0.891414	satire	0.0267835	en
0.645569191408	6	False	0	trusted	1824	1	0.4021198181834052	trusted	0.68232	fakeNews	0.29957	satire	0.0181402	en
0.0870087724324	3	True	0	fakeNews	1632	4	0.20688296319585422	trusted	0.194699	fakeNews	0.783865	satire	0.0214653	en
0.509331901368	16	False	0	fakeNews	655	60	0.3493688811090337	trusted	0.163762	fakeNews	0.818787	satire	0.0174807	en
0.658427905135	1	False	0	trusted	1992	0	0.43164601297375477	trusted	0.838507	fakeNews	0.153483	satire	0.0080395	en
0.627636882149	2	False	0	trusted	2843	14	0.3130929489762272	trusted	0.787004	fakeNews	0.189057	satire	0.0239694	en
0.396847588543	4	False	0	trusted	5045	58	0.27124246264087404	trusted	0.190058	fakeNews	0.795196	satire	0.0147765	en
0.731617188741	1	False	0	trusted	4100	2	0.3601055172302134	trusted	0.953173	fakeNews	0.0415614	satire	0.00529519	en
0.658301041503	2	False	0	trusted	3308	5	0.3888562000409398	trusted	0.867361	fakeNews	0.120878	satire	0.0117908	en
0.685439201378	5	False	0	fakeNews	2628	35	0.3821395360520944	trusted	0.42655	fakeNews	0.556035	satire	0.0174448	en
0.493541190488	2	False	0	trusted	3800	11	0.35357297419124	trusted	0.922453	fakeNews	0.0701308	satire	0.0074465	en
0.493479506684	30	False	0	fakeNews	2600	0	0.337311597143713	trusted	0.301408	fakeNews	0.68212	satire	0.0165029	en
0.333632837974	0	False	0	fakeNews	3091	4	0.35939232143365796	trusted	0.829456	fakeNews	0.162022	satire	0.00855203	en
0.673954227372	0	False	0	trusted	2696	1	0.40130556234883513	trusted	0.932232	fakeNews	0.0616159	satire	0.00618183	en
0.575575456035	0	False	0	trusted	5312	1	0.4174061452335477	trusted	0.828009	fakeNews	0.160927	satire	0.0110934	en
0.734331649285	0	False	0	trusted	743	3	0.38300920558581664	trusted	0.898475	fakeNews	0.0965288	satire	0.00502634	en
0.688282637894	2	False	0	trusted	799	49	0.4005030965502771	trusted	0.85354	fakeNews	0.1384	satire	0.00808976	en
0.438321156899	44	False	0	fakeNews	4029	148	0.2296509814300662	trusted	0.14926	fakeNews	0.83792	satire	0.0128504	en
0.441977602167	37	False	0	fakeNews	3943	2	0.2859664608130503	trusted	0.0114061	fakeNews	0.981659	satire	0.00696493	en
0.73101599902	0	False	0	trusted	1246	54	0.3531589957867585	trusted	0.99332	fakeNews	0.0058395	satire	0.00087088	en
0.720824477694	0	False	0	trusted	364	1	0.3975540076058358	trusted	0.822483	fakeNews	0.163534	satire	0.0140131	en
0.519094236664	2	False	0	trusted	3065	1	0.4125869248959435	trusted	0.697399	fakeNews	0.290649	satire	0.011982	en
0.726159682283	1	False	0	trusted	4320	10	0.3334228882234383	trusted	0.628894	fakeNews	0.355413	satire	0.0157233	en
0.578192876416	0	False	0	trusted	1562	6	0.2851803742970985	trusted	0.737599	fakeNews	0.246872	satire	0.0155589	en
0.56181618493	38	True	0	fakeNews	3956	5	0.369597263913419	trusted	0.375227	fakeNews	0.603494	satire	0.021309	en
0.61627121876	0	False	0	trusted	2439	7	0.40844797942134653	trusted	0.853613	fakeNews	0.140468	satire	0.00594926	en
0.742881501414	2	False	0	trusted	164	1	0.383675043971642	trusted	0.811489	fakeNews	0.175842	satire	0.0126986	en
0.71303616434	0	False	0	trusted	3114	3	0.34000104869813486	trusted	0.921582	fakeNews	0.0722671	satire	0.00618129	en
0.586485712372	73	False	0	fakeNews	5234	0	0.3250963845886003	trusted	0.0508625	fakeNews	0.939398	satire	0.00976976	en
0.492374785688	27	False	0	fakeNews	2651	53	0.34753850587575824	trusted	0.163117	fakeNews	0.817616	satire	0.0192972	en
0.307608652122	3	False	0	fakeNews	2139	48	nan	trusted	0.0671332	fakeNews	0.920127	satire	0.01277	en
0.587025164377	0	False	0	fakeNews	4240	3	0.3475233682156605	trusted	0.917445	fakeNews	0.0770855	satire	0.00549908	en
0.75544411751	0	False	0	trusted	3123	65	0.279902485017905	trusted	0.873051	fakeNews	0.12113	satire	0.00584926	en
0.356502021634	0	False	0	trusted	6046	0	0.3649883404521885	trusted	0.75074	fakeNews	0.238354	satire	0.0109359	en
0.64073116577	0	False	0	trusted	304	54	0.4094592778595744	trusted	0.913018	fakeNews	0.0801691	satire	0.0068433	en
0.57387816908	23	False	0	fakeNews	744	7	0.38120740723496493	trusted	0.668157	fakeNews	0.312495	satire	0.0193781	en
0.402082574084	8	False	0	fakeNews	410	34	0.3261361125856784	trusted	0.279333	fakeNews	0.700824	satire	0.0198726	en
0.735709498622	0	False	0	trusted	1460	0	0.34856819365330816	trusted	0.966559	fakeNews	0.0305228	satire	0.00294788	en
0.697101926185	0	False	0	trusted	2988	2	0.33304369707635	trusted	0.926159	fakeNews	0.0671571	satire	0.00671359	en
0.255979733467	2	False	0	trusted	4332	39	0.3029256495554122	trusted	0.658009	fakeNews	0.329616	satire	0.0124048	en
0.475649989529	0	False	0	trusted	3903	3	0.3291379823915088	trusted	0.80663	fakeNews	0.181275	satire	0.0121249	en
0.630861789451	1	False	0	trusted	1712	3	0.385283447966013	trusted	0.352777	fakeNews	0.632762	satire	0.0144914	en
0.431446739153	17	False	0	fakeNews	4116	20	0.32151708117702443	trusted	0.0455731	fakeNews	0.938733	satire	0.015724	en
0.791646353527	1	False	0	trusted	3162	2	0.3564314392158293	trusted	0.958219	fakeNews	0.0380218	satire	0.00378958	en
0.657573718318	0	False	0	trusted	1013	15	0.36571013844604067	trusted	0.943227	fakeNews	0.0538911	satire	0.00291167	en
0.372583550091	3	False	0	trusted	1030	2	0.3769398930664875	trusted	0.624298	fakeNews	0.362164	satire	0.0135677	en
0.510115085483	3	False	0	fakeNews	1856	2	0.2771281189391952	trusted	0.197936	fakeNews	0.771322	satire	0.0307719	en
0.62021362467	0	False	0	trusted	952	48	0.38498705934546656	trusted	0.887493	fakeNews	0.106359	satire	0.0061783	en
0.566178452685	3	False	0	trusted	2618	2	0.41250371028220945	trusted	0.949977	fakeNews	0.0452684	satire	0.00478474	en
0.646194221406	1	False	0	fakeNews	4862	50	0.30883311221927423	trusted	0.955201	fakeNews	0.039187	satire	0.0056418	en
0.439836024013	0	False	0	trusted	1746	7	0.25640406272935695	trusted	0.652486	fakeNews	0.328778	satire	0.0187668	en
0.351747320912	2	False	0	trusted	3035	2	0.26335038695241786	trusted	0.937738	fakeNews	0.0573013	satire	0.004991	en
0.6918785829	2	False	0	trusted	4774	11	0.36709938465457603	trusted	0.828111	fakeNews	0.163843	satire	0.00807566	en
0.827705790277	0	False	0	trusted	2732	30	0.3687510645381211	trusted	0.94661	fakeNews	0.0482465	satire	0.00517399	en
0.167599937653	14	False	0	fakeNews	4676	4	nan	trusted	0.243956	fakeNews	0.737846	satire	0.0182276	en
0.26690212515	14	False	0	fakeNews	247	1	0.3196533558275968	trusted	0.528058	fakeNews	0.453817	satire	0.0181546	en
0.193838438765	4	False	0	trusted	1063	4	0.23344853832988008	trusted	0.568099	fakeNews	0.419923	satire	0.0120079	en
0.728370767247	3	False	0	trusted	1433	29	0.3893069801394876	trusted	0.790387	fakeNews	0.196234	satire	0.0134096	en
0.193480026763	34	False	0	fakeNews	290	2	nan	trusted	0.0778003	fakeNews	0.912321	satire	0.00990879	en
0.764740527116	2	False	0	trusted	2829	3	0.3503090742757217	trusted	0.899534	fakeNews	0.0896565	satire	0.0108401	en
0.807503213513	22	False	0	fakeNews	3586	4	0.34501494430735347	trusted	0.736262	fakeNews	0.25053	satire	0.0132375	en
0.427729598562	49	False	0	fakeNews	3098	36	0.28449671812972943	trusted	0.0477494	fakeNews	0.943322	satire	0.00895906	en
0.747702507302	0	False	0	trusted	2279	2	0.4598483603388314	trusted	0.228043	fakeNews	0.756298	satire	0.0156893	en
0.345438679876	0	False	0	trusted	3229	3	0.29425570331872875	trusted	0.822169	fakeNews	0.159521	satire	0.0183396	en
0.558220815158	1	False	0	trusted	3057	11	0.3290345786822684	trusted	0.950796	fakeNews	0.0454004	satire	0.00383356	en
0.71074453199	0	False	0	trusted	5043	17	0.39397340230685207	trusted	0.953802	fakeNews	0.0427969	satire	0.00343145	en
0.21876191516	3	False	0	fakeNews	1920	39	0.3075456757741653	trusted	0.19121	fakeNews	0.77667	satire	0.0321499	en
0.681669459259	1	False	0	trusted	1059	6	0.38006433117842436	trusted	0.80018	fakeNews	0.186235	satire	0.0136153	en
0.573887201177	35	False	0	fakeNews	3859	4	0.36356401384070375	trusted	0.0600605	fakeNews	0.928989	satire	0.0109801	en
0.709384095036	8	False	0	trusted	3260	0	0.32311210908052057	trusted	0.704516	fakeNews	0.280424	satire	0.0150906	en
0.264979300937	10	False	0	fakeNews	1864	3	0.23820079206213896	trusted	0.114197	fakeNews	0.873162	satire	0.0126711	en
0.148632405342	8	True	0	fakeNews	2460	0	nan	trusted	0.117175	fakeNews	0.868168	satire	0.0146866	en
0.245819651106	30	False	0	fakeNews	2370	2	nan	trusted	0.386697	fakeNews	0.598371	satire	0.0149615	en
0.230845471938	1	False	0	trusted	3632	1	0.32364166523857624	trusted	0.835912	fakeNews	0.15605	satire	0.00806754	en
0.281596420062	13	False	0	fakeNews	3555	22	0.2787879907819086	trusted	0.513487	fakeNews	0.463597	satire	0.0229457	en
0.680760777549	0	False	0	trusted	2012	3	0.2914756699210203	trusted	0.891981	fakeNews	0.097865	satire	0.010184	en
0.778535564714	0	False	0	trusted	2882	32	0.38160965886085224	trusted	0.959901	fakeNews	0.0365709	satire	0.00355782	en
0.64247514337	0	False	0	trusted	1690	3	0.40927111529341664	trusted	0.863602	fakeNews	0.13117	satire	0.00525805	en
0.802674244867	0	False	0	trusted	5244	17	0.406338990614197	trusted	0.703982	fakeNews	0.267608	satire	0.028441	en
0.600306068689	0	False	0	trusted	5247	5	0.3596828405173563	trusted	0.732913	fakeNews	0.253314	satire	0.0138031	en
0.750902199827	0	False	0	trusted	3379	0	0.361023601615135	trusted	0.881446	fakeNews	0.110936	satire	0.00764866	en
0.441613391806	6	False	0	trusted	3104	37	0.286828756067604	trusted	0.408152	fakeNews	0.578327	satire	0.0135513	en
0.385246062474	26	False	0	fakeNews	2386	4	0.29525735319880764	trusted	0.380068	fakeNews	0.604456	satire	0.0155062	en
0.308302037768	1	False	0	trusted	2775	43	0.2620498135344607	trusted	0.638231	fakeNews	0.351848	satire	0.00995186	en
0.696709675129	0	False	0	trusted	114	28	0.3468786788172582	trusted	0.900294	fakeNews	0.0895322	satire	0.0102042	en
0.773537381812	0	False	0	trusted	2896	5	0.3586145313723328	trusted	0.92796	fakeNews	0.0683192	satire	0.00375076	en
0.70396685956	1	False	0	trusted	317	1	0.39503176914070154	trusted	0.976725	fakeNews	0.0220267	satire	0.00127826	en
0.726898568904	0	False	0	trusted	2292	5	0.3612148087569806	trusted	0.806445	fakeNews	0.178162	satire	0.0154231	en
0.563693451934	63	True	0	fakeNews	3410	3	0.2747715276891552	trusted	0.0260737	fakeNews	0.963478	satire	0.0104787	en
0.47213737963	2	False	0	trusted	798	5	0.2665143942576641	trusted	0.497025	fakeNews	0.488227	satire	0.0147776	en
0.732506444891	1	False	0	trusted	185	51	0.40131627314349716	trusted	0.693367	fakeNews	0.29742	satire	0.00924262	en
0.455672769547	17	False	0	fakeNews	1407	2	0.3027120376147875	trusted	0.102606	fakeNews	0.883594	satire	0.0138304	en
0.748305393552	0	False	0	trusted	2456	1	0.3424959104625962	trusted	0.94577	fakeNews	0.0482465	satire	0.00601374	en
0.686017543805	2	False	0	trusted	3407	3	0.39242717936854915	trusted	0.696046	fakeNews	0.292004	satire	0.0119792	en
0.317666801877	35	False	0	fakeNews	2242	0	0.3778933871883263	trusted	0.188767	fakeNews	0.796964	satire	0.0142983	en
0.169715431983	2	False	0	trusted	3248	13	0.2636700399559245	trusted	0.941881	fakeNews	0.051731	satire	0.00641817	en
0.265132106853	2	False	0	trusted	3624	15	0.30377609889206947	trusted	0.89282	fakeNews	0.0999767	satire	0.0072328	en
0.65296014039	1	False	0	trusted	2287	4	0.3878385107542964	trusted	0.884668	fakeNews	0.106028	satire	0.00933372	en
0.612622062398	0	False	0	trusted	3206	50	0.41092998770315214	trusted	0.830784	fakeNews	0.158109	satire	0.0111367	en
0.330445694596	9	False	0	fakeNews	2150	67	0.22307369766856647	trusted	0.0900334	fakeNews	0.892982	satire	0.0170148	en
0.423461019342	43	False	0	fakeNews	5232	1	0.30464232057650237	trusted	0.0682141	fakeNews	0.915164	satire	0.0166524	en
0.305912814873	2	False	0	fakeNews	2207	3	0.28514298419350476	trusted	0.0934116	fakeNews	0.892856	satire	0.0137623	en
0.355798635533	11	False	0	trusted	879	47	0.2167838351168396	trusted	0.631574	fakeNews	0.354579	satire	0.0138775	en
